--- Comparative Analysis of Play Rewards (N=6 to N=8) ---
Reward: Average value of cards seen before the stop decision.
-------------------------------------------------------------------------

[ N = 6 (Total Permutations: 720) ]
-------------------------------------------------------------------------
    Permutation      DP Reward   Baseline Avg
-------------------------------------------------------------------------
  [2,1,4,6,3,5]         3.2000         3.5000
  [2,1,4,6,5,3]         3.6000         3.6000
  [2,1,5,3,4,6]         3.0000         3.5000
  [2,1,5,3,6,4]         3.4000         3.5000
  [2,1,5,4,3,6]         3.0000         3.5000
  [2,1,5,4,6,3]         3.6000         3.6000
  [2,1,5,6,3,4]         3.5000         3.5000
  [2,1,5,6,4,3]         3.5000         3.5000
  [2,1,6,3,4,5]         3.2000         3.5000
  [2,1,6,3,5,4]         3.4000         3.5000
  [2,1,6,4,3,5]         3.2000         3.5000
  [2,1,6,4,5,3]         3.6000         3.6000
  [2,1,6,5,3,4]         3.5000         3.5000
  [2,1,6,5,4,3]         3.5000         3.5000
  [2,3,1,4,5,6]         3.0000         3.5000
  [2,3,1,4,6,5]         3.2000         3.5000
  [2,3,1,5,4,6]         3.0000         3.5000
  [2,3,1,5,6,4]         3.4000         3.5000
  [2,3,1,6,4,5]         3.2000         3.5000
  [2,3,1,6,5,4]         3.4000         3.5000
  [2,3,4,1,5,6]         3.0000         3.5000
  [2,3,4,1,6,5]         3.2000         3.5000
  [2,3,4,5,1,6]         3.5000         3.5000
  [2,3,4,5,6,1]         3.5000         3.5000
  [2,3,4,6,1,5]         3.7500         3.7500
  [2,3,4,6,5,1]         3.7500         3.7500
  [2,3,5,1,4,6]         3.0000         3.5000
  [2,3,5,1,6,4]         3.4000         3.5000
  [2,3,5,4,1,6]         3.5000         3.5000
  [2,3,5,4,6,1]         3.5000         3.5000
  [2,3,5,6,1,4]         4.0000         4.0000
  [2,3,5,6,4,1]         4.0000         4.0000
  [2,3,6,1,4,5]         3.2000         3.6667
  [2,3,6,1,5,4]         3.4000         3.6667
  [2,3,6,4,1,5]         3.7500         3.6667
  [2,3,6,4,5,1]         3.7500         3.6667
  [2,3,6,5,1,4]         4.0000         3.6667
  [2,3,6,5,4,1]         4.0000         3.6667
  [2,4,1,3,5,6]         3.0000         3.5000
  [2,4,1,3,6,5]         3.2000         3.5000
  [2,4,1,5,3,6]         3.0000         3.5000
  [2,4,1,5,6,3]         3.6000         3.6000
  [2,4,1,6,3,5]         3.2000         3.5000
  [2,4,1,6,5,3]         3.6000         3.6000
  [2,4,3,1,5,6]         3.0000         3.5000
  [2,4,3,1,6,5]         3.2000         3.5000
  [2,4,3,5,1,6]         3.5000         3.5000
  [2,4,3,5,6,1]         3.5000         3.5000
  [2,4,3,6,1,5]         3.7500         3.7500
  [2,4,3,6,5,1]         3.7500         3.7500
  [2,4,5,1,3,6]         3.0000         3.6667
  [2,4,5,1,6,3]         3.6000         3.6667
  [2,4,5,3,1,6]         3.5000         3.6667
  [2,4,5,3,6,1]         3.5000         3.6667
  [2,4,5,6,1,3]         4.2500         3.6667
  [2,4,5,6,3,1]         4.2500         3.6667
  [2,4,6,1,3,5]         4.0000         4.0000
  [2,4,6,1,5,3]         4.0000         4.0000
  [2,4,6,3,1,5]         4.0000         4.0000
  [2,4,6,3,5,1]         4.0000         4.0000
  [2,4,6,5,1,3]         4.0000         4.0000
  [2,4,6,5,3,1]         4.0000         4.0000
  [2,5,1,3,4,6]         3.0000         3.5000
  [2,5,1,3,6,4]         3.4000         3.5000
  [2,5,1,4,3,6]         3.0000         3.5000
  [2,5,1,4,6,3]         3.6000         3.5000
  [2,5,1,6,3,4]         3.5000         3.5000
  [2,5,1,6,4,3]         3.5000         3.5000
  [2,5,3,1,4,6]         3.0000         3.5000
  [2,5,3,1,6,4]         3.4000         3.5000
  [2,5,3,4,1,6]         3.5000         3.5000
  [2,5,3,4,6,1]         3.5000         3.5000
  [2,5,3,6,1,4]         4.0000         3.5000
  [2,5,3,6,4,1]         4.0000         3.5000
  [2,5,4,1,3,6]         3.0000         3.5000
  [2,5,4,1,6,3]         3.6000         3.5000
  [2,5,4,3,1,6]         3.5000         3.5000
  [2,5,4,3,6,1]         3.5000         3.5000
  [2,5,4,6,1,3]         4.2500         3.5000
  [2,5,4,6,3,1]         4.2500         3.5000
  [2,5,6,1,3,4]         4.3333         3.5000
  [2,5,6,1,4,3]         4.3333         3.5000
  [2,5,6,3,1,4]         4.3333         3.5000
  [2,5,6,3,4,1]         4.3333         3.5000
  [2,5,6,4,1,3]         4.3333         3.5000
  [2,5,6,4,3,1]         4.3333         3.5000
  [2,6,1,3,4,5]         4.0000         4.0000
  [2,6,1,3,5,4]         4.0000         4.0000
  [2,6,1,4,3,5]         4.0000         4.0000
  [2,6,1,4,5,3]         4.0000         4.0000
  [2,6,1,5,3,4]         4.0000         4.0000
  [2,6,1,5,4,3]         4.0000         4.0000
  [2,6,3,1,4,5]         4.0000         4.0000
  [2,6,3,1,5,4]         4.0000         4.0000
  [2,6,3,4,1,5]         4.0000         4.0000
  [2,6,3,4,5,1]         4.0000         4.0000
  [2,6,3,5,1,4]         4.0000         4.0000
  [2,6,3,5,4,1]         4.0000         4.0000
  [2,6,4,1,3,5]         4.0000         4.0000
  [2,6,4,1,5,3]         4.0000         4.0000
  [2,6,4,3,1,5]         4.0000         4.0000
  [2,6,4,3,5,1]         4.0000         4.0000
  [2,6,4,5,1,3]         4.0000         4.0000
  [2,6,4,5,3,1]         4.0000         4.0000
  [2,6,5,1,3,4]         4.0000         4.0000
  [2,6,5,1,4,3]         4.0000         4.0000
  [2,6,5,3,1,4]         4.0000         4.0000
  [2,6,5,3,4,1]         4.0000         4.0000
  [2,6,5,4,1,3]         4.0000         4.0000
  [2,6,5,4,3,1]         4.0000         4.0000
  [3,1,2,4,5,6]         3.0000         3.5000
  [3,1,2,4,6,5]         3.2000         3.5000
  [3,1,2,5,4,6]         3.0000         3.5000
  [3,1,2,5,6,4]         3.4000         3.5000
  [3,1,2,6,4,5]         3.2000         3.5000
  [3,1,2,6,5,4]         3.4000         3.5000
  [3,1,4,2,5,6]         3.0000         3.5000
  [3,1,4,2,6,5]         3.2000         3.5000
  [3,1,4,5,2,6]         3.0000         3.5000
  [3,1,4,5,6,2]         3.8000         3.8000
  [3,1,4,6,2,5]         3.5000         3.5000
  [3,1,4,6,5,2]         3.5000         3.5000
  [3,1,5,2,4,6]         3.0000         3.5000
  [3,1,5,2,6,4]         3.4000         3.5000
  [3,1,5,4,2,6]         3.0000         3.5000
  [3,1,5,4,6,2]         3.8000         3.8000
  [3,1,5,6,2,4]         3.7500         3.7500
  [3,1,5,6,4,2]         3.7500         3.7500
  [3,1,6,2,4,5]         3.2000         3.5000
  [3,1,6,2,5,4]         3.4000         3.5000
  [3,1,6,4,2,5]         3.5000         3.5000
  [3,1,6,4,5,2]         3.5000         3.5000
  [3,1,6,5,2,4]         3.7500         3.7500
  [3,1,6,5,4,2]         3.7500         3.7500
  [3,2,1,4,5,6]         3.0000         3.5000
  [3,2,1,4,6,5]         3.2000         3.5000
  [3,2,1,5,4,6]         3.0000         3.5000
  [3,2,1,5,6,4]         3.4000         3.5000
  [3,2,1,6,4,5]         3.2000         3.5000
  [3,2,1,6,5,4]         3.4000         3.5000
  [3,2,4,1,5,6]         3.0000         3.5000
  [3,2,4,1,6,5]         3.2000         3.5000
  [3,2,4,5,1,6]         3.5000         3.5000
  [3,2,4,5,6,1]         3.5000         3.5000
  [3,2,4,6,1,5]         3.7500         3.7500
  [3,2,4,6,5,1]         3.7500         3.7500
  [3,2,5,1,4,6]         3.0000         3.5000
  [3,2,5,1,6,4]         3.4000         3.5000
  [3,2,5,4,1,6]         3.5000         3.5000
  [3,2,5,4,6,1]         3.5000         3.5000
  [3,2,5,6,1,4]         4.0000         4.0000
  [3,2,5,6,4,1]         4.0000         4.0000
  [3,2,6,1,4,5]         3.2000         3.6667
  [3,2,6,1,5,4]         3.4000         3.6667
  [3,2,6,4,1,5]         3.7500         3.6667
  [3,2,6,4,5,1]         3.7500         3.6667
  [3,2,6,5,1,4]         4.0000         3.6667
  [3,2,6,5,4,1]         4.0000         3.6667
  [3,4,1,2,5,6]         3.0000         3.5000
  [3,4,1,2,6,5]         3.2000         3.5000
  [3,4,1,5,2,6]         3.0000         3.5000
  [3,4,1,5,6,2]         3.8000         3.5000
  [3,4,1,6,2,5]         3.5000         3.5000
  [3,4,1,6,5,2]         3.5000         3.5000
  [3,4,2,1,5,6]         3.0000         3.5000
  [3,4,2,1,6,5]         3.2000         3.5000
  [3,4,2,5,1,6]         3.5000         3.5000
  [3,4,2,5,6,1]         3.5000         3.5000
  [3,4,2,6,1,5]         3.7500         3.5000
  [3,4,2,6,5,1]         3.7500         3.5000
  [3,4,5,1,2,6]         4.0000         3.5000
  [3,4,5,1,6,2]         4.0000         3.5000
  [3,4,5,2,1,6]         4.0000         3.5000
  [3,4,5,2,6,1]         4.0000         3.5000
  [3,4,5,6,1,2]         4.0000         3.5000
  [3,4,5,6,2,1]         4.0000         3.5000
  [3,4,6,1,2,5]         4.3333         3.5000
  [3,4,6,1,5,2]         4.3333         3.5000
  [3,4,6,2,1,5]         4.3333         3.5000
  [3,4,6,2,5,1]         4.3333         3.5000
  [3,4,6,5,1,2]         4.3333         3.5000
  [3,4,6,5,2,1]         4.3333         3.5000
  [3,5,1,2,4,6]         4.0000         4.0000
  [3,5,1,2,6,4]         4.0000         4.0000
  [3,5,1,4,2,6]         4.0000         4.0000
  [3,5,1,4,6,2]         4.0000         4.0000
  [3,5,1,6,2,4]         4.0000         4.0000
  [3,5,1,6,4,2]         4.0000         4.0000
  [3,5,2,1,4,6]         4.0000         4.0000
  [3,5,2,1,6,4]         4.0000         4.0000
  [3,5,2,4,1,6]         4.0000         4.0000
  [3,5,2,4,6,1]         4.0000         4.0000
  [3,5,2,6,1,4]         4.0000         4.0000
  [3,5,2,6,4,1]         4.0000         4.0000
  [3,5,4,1,2,6]         4.0000         4.0000
  [3,5,4,1,6,2]         4.0000         4.0000
  [3,5,4,2,1,6]         4.0000         4.0000
  [3,5,4,2,6,1]         4.0000         4.0000
  [3,5,4,6,1,2]         4.0000         4.0000
  [3,5,4,6,2,1]         4.0000         4.0000
  [3,5,6,1,2,4]         4.0000         4.0000
  [3,5,6,1,4,2]         4.0000         4.0000
  [3,5,6,2,1,4]         4.0000         4.0000
  [3,5,6,2,4,1]         4.0000         4.0000
  [3,5,6,4,1,2]         4.0000         4.0000
  [3,5,6,4,2,1]         4.0000         4.0000
  [3,6,1,2,4,5]         4.5000         4.5000
  [3,6,1,2,5,4]         4.5000         4.5000
  [3,6,1,4,2,5]         4.5000         4.5000
  [3,6,1,4,5,2]         4.5000         4.5000
  [3,6,1,5,2,4]         4.5000         4.5000
  [3,6,1,5,4,2]         4.5000         4.5000
  [3,6,2,1,4,5]         4.5000         4.5000
  [3,6,2,1,5,4]         4.5000         4.5000
  [3,6,2,4,1,5]         4.5000         4.5000
  [3,6,2,4,5,1]         4.5000         4.5000
  [3,6,2,5,1,4]         4.5000         4.5000
  [3,6,2,5,4,1]         4.5000         4.5000
  [3,6,4,1,2,5]         4.5000         4.5000
  [3,6,4,1,5,2]         4.5000         4.5000
  [3,6,4,2,1,5]         4.5000         4.5000
  [3,6,4,2,5,1]         4.5000         4.5000
  [3,6,4,5,1,2]         4.5000         4.5000
  [3,6,4,5,2,1]         4.5000         4.5000
  [3,6,5,1,2,4]         4.5000         4.5000
  [3,6,5,1,4,2]         4.5000         4.5000
  [3,6,5,2,1,4]         4.5000         4.5000
  [3,6,5,2,4,1]         4.5000         4.5000
  [3,6,5,4,1,2]         4.5000         4.5000
  [3,6,5,4,2,1]         4.5000         4.5000
  [4,1,2,3,5,6]         3.0000         4.0000
  [4,1,2,3,6,5]         3.2000         4.0000
  [4,1,2,5,3,6]         3.0000         4.0000
  [4,1,2,5,6,3]         3.6000         4.0000
  [4,1,2,6,3,5]         3.2000         4.0000
  [4,1,2,6,5,3]         3.6000         4.0000
  [4,1,3,2,5,6]         3.0000         4.0000
  [4,1,3,2,6,5]         3.2000         4.0000
  [4,1,3,5,2,6]         3.0000         4.0000
  [4,1,3,5,6,2]         3.8000         4.0000
  [4,1,3,6,2,5]         3.5000         4.0000
  [4,1,3,6,5,2]         3.5000         4.0000
  [4,1,5,2,3,6]         3.0000         4.0000
  [4,1,5,2,6,3]         3.6000         4.0000
  [4,1,5,3,2,6]         3.0000         4.0000
  [4,1,5,3,6,2]         3.8000         4.0000
  [4,1,5,6,2,3]         4.0000         4.0000
  [4,1,5,6,3,2]         4.0000         4.0000
  [4,1,6,2,3,5]         3.6667         4.0000
  [4,1,6,2,5,3]         3.6667         4.0000
  [4,1,6,3,2,5]         3.6667         4.0000
  [4,1,6,3,5,2]         3.6667         4.0000
  [4,1,6,5,2,3]         3.6667         4.0000
  [4,1,6,5,3,2]         3.6667         4.0000
  [4,2,1,3,5,6]         3.0000         4.0000
  [4,2,1,3,6,5]         3.2000         4.0000
  [4,2,1,5,3,6]         3.0000         4.0000
  [4,2,1,5,6,3]         3.6000         4.0000
  [4,2,1,6,3,5]         3.2000         4.0000
  [4,2,1,6,5,3]         3.6000         4.0000
  [4,2,3,1,5,6]         3.0000         4.0000
  [4,2,3,1,6,5]         3.2000         4.0000
  [4,2,3,5,1,6]         3.5000         4.0000
  [4,2,3,5,6,1]         3.5000         4.0000
  [4,2,3,6,1,5]         3.7500         4.0000
  [4,2,3,6,5,1]         3.7500         4.0000
  [4,2,5,1,3,6]         3.0000         4.0000
  [4,2,5,1,6,3]         3.6000         4.0000
  [4,2,5,3,1,6]         3.5000         4.0000
  [4,2,5,3,6,1]         3.5000         4.0000
  [4,2,5,6,1,3]         4.2500         4.0000
  [4,2,5,6,3,1]         4.2500         4.0000
  [4,2,6,1,3,5]         4.0000         4.0000
  [4,2,6,1,5,3]         4.0000         4.0000
  [4,2,6,3,1,5]         4.0000         4.0000
  [4,2,6,3,5,1]         4.0000         4.0000
  [4,2,6,5,1,3]         4.0000         4.0000
  [4,2,6,5,3,1]         4.0000         4.0000
  [4,3,1,2,5,6]         3.0000         4.0000
  [4,3,1,2,6,5]         3.2000         4.0000
  [4,3,1,5,2,6]         3.0000         4.0000
  [4,3,1,5,6,2]         3.8000         4.0000
  [4,3,1,6,2,5]         3.5000         4.0000
  [4,3,1,6,5,2]         3.5000         4.0000
  [4,3,2,1,5,6]         3.0000         4.0000
  [4,3,2,1,6,5]         3.2000         4.0000
  [4,3,2,5,1,6]         3.5000         4.0000
  [4,3,2,5,6,1]         3.5000         4.0000
  [4,3,2,6,1,5]         3.7500         4.0000
  [4,3,2,6,5,1]         3.7500         4.0000
  [4,3,5,1,2,6]         4.0000         4.0000
  [4,3,5,1,6,2]         4.0000         4.0000
  [4,3,5,2,1,6]         4.0000         4.0000
  [4,3,5,2,6,1]         4.0000         4.0000
  [4,3,5,6,1,2]         4.0000         4.0000
  [4,3,5,6,2,1]         4.0000         4.0000
  [4,3,6,1,2,5]         4.3333         4.0000
  [4,3,6,1,5,2]         4.3333         4.0000
  [4,3,6,2,1,5]         4.3333         4.0000
  [4,3,6,2,5,1]         4.3333         4.0000
  [4,3,6,5,1,2]         4.3333         4.0000
  [4,3,6,5,2,1]         4.3333         4.0000
  [4,5,1,2,3,6]         4.5000         4.0000
  [4,5,1,2,6,3]         4.5000         4.0000
  [4,5,1,3,2,6]         4.5000         4.0000
  [4,5,1,3,6,2]         4.5000         4.0000
  [4,5,1,6,2,3]         4.5000         4.0000
  [4,5,1,6,3,2]         4.5000         4.0000
  [4,5,2,1,3,6]         4.5000         4.0000
  [4,5,2,1,6,3]         4.5000         4.0000
  [4,5,2,3,1,6]         4.5000         4.0000
  [4,5,2,3,6,1]         4.5000         4.0000
  [4,5,2,6,1,3]         4.5000         4.0000
  [4,5,2,6,3,1]         4.5000         4.0000
  [4,5,3,1,2,6]         4.5000         4.0000
  [4,5,3,1,6,2]         4.5000         4.0000
  [4,5,3,2,1,6]         4.5000         4.0000
  [4,5,3,2,6,1]         4.5000         4.0000
  [4,5,3,6,1,2]         4.5000         4.0000
  [4,5,3,6,2,1]         4.5000         4.0000
  [4,5,6,1,2,3]         4.5000         4.0000
  [4,5,6,1,3,2]         4.5000         4.0000
  [4,5,6,2,1,3]         4.5000         4.0000
  [4,5,6,2,3,1]         4.5000         4.0000
  [4,5,6,3,1,2]         4.5000         4.0000
  [4,5,6,3,2,1]         4.5000         4.0000
  [4,6,1,2,3,5]         5.0000         4.0000
  [4,6,1,2,5,3]         5.0000         4.0000
  [4,6,1,3,2,5]         5.0000         4.0000
  [4,6,1,3,5,2]         5.0000         4.0000
  [4,6,1,5,2,3]         5.0000         4.0000
  [4,6,1,5,3,2]         5.0000         4.0000
  [4,6,2,1,3,5]         5.0000         4.0000
  [4,6,2,1,5,3]         5.0000         4.0000
  [4,6,2,3,1,5]         5.0000         4.0000
  [4,6,2,3,5,1]         5.0000         4.0000
  [4,6,2,5,1,3]         5.0000         4.0000
  [4,6,2,5,3,1]         5.0000         4.0000
  [4,6,3,1,2,5]         5.0000         4.0000
  [4,6,3,1,5,2]         5.0000         4.0000
  [4,6,3,2,1,5]         5.0000         4.0000
  [4,6,3,2,5,1]         5.0000         4.0000
  [4,6,3,5,1,2]         5.0000         4.0000
  [4,6,3,5,2,1]         5.0000         4.0000
  [4,6,5,1,2,3]         5.0000         4.0000
  [4,6,5,1,3,2]         5.0000         4.0000
  [4,6,5,2,1,3]         5.0000         4.0000
  [4,6,5,2,3,1]         5.0000         4.0000
  [4,6,5,3,1,2]         5.0000         4.0000
  [4,6,5,3,2,1]         5.0000         4.0000
  [5,1,2,3,4,6]         5.0000         5.0000
  [5,1,2,3,6,4]         5.0000         5.0000
  [5,1,2,4,3,6]         5.0000         5.0000
  [5,1,2,4,6,3]         5.0000         5.0000
  [5,1,2,6,3,4]         5.0000         5.0000
  [5,1,2,6,4,3]         5.0000         5.0000
  [5,1,3,2,4,6]         5.0000         5.0000
  [5,1,3,2,6,4]         5.0000         5.0000
  [5,1,3,4,2,6]         5.0000         5.0000
  [5,1,3,4,6,2]         5.0000         5.0000
  [5,1,3,6,2,4]         5.0000         5.0000
  [5,1,3,6,4,2]         5.0000         5.0000
  [5,1,4,2,3,6]         5.0000         5.0000
  [5,1,4,2,6,3]         5.0000         5.0000
  [5,1,4,3,2,6]         5.0000         5.0000
  [5,1,4,3,6,2]         5.0000         5.0000
  [5,1,4,6,2,3]         5.0000         5.0000
  [5,1,4,6,3,2]         5.0000         5.0000
  [5,1,6,2,3,4]         5.0000         5.0000
  [5,1,6,2,4,3]         5.0000         5.0000
  [5,1,6,3,2,4]         5.0000         5.0000
  [5,1,6,3,4,2]         5.0000         5.0000
  [5,1,6,4,2,3]         5.0000         5.0000
  [5,1,6,4,3,2]         5.0000         5.0000
  [5,2,1,3,4,6]         5.0000         5.0000
  [5,2,1,3,6,4]         5.0000         5.0000
  [5,2,1,4,3,6]         5.0000         5.0000
  [5,2,1,4,6,3]         5.0000         5.0000
  [5,2,1,6,3,4]         5.0000         5.0000
  [5,2,1,6,4,3]         5.0000         5.0000
  [5,2,3,1,4,6]         5.0000         5.0000
  [5,2,3,1,6,4]         5.0000         5.0000
  [5,2,3,4,1,6]         5.0000         5.0000
  [5,2,3,4,6,1]         5.0000         5.0000
  [5,2,3,6,1,4]         5.0000         5.0000
  [5,2,3,6,4,1]         5.0000         5.0000
  [5,2,4,1,3,6]         5.0000         5.0000
  [5,2,4,1,6,3]         5.0000         5.0000
  [5,2,4,3,1,6]         5.0000         5.0000
  [5,2,4,3,6,1]         5.0000         5.0000
  [5,2,4,6,1,3]         5.0000         5.0000
  [5,2,4,6,3,1]         5.0000         5.0000
  [5,2,6,1,3,4]         5.0000         5.0000
  [5,2,6,1,4,3]         5.0000         5.0000
  [5,2,6,3,1,4]         5.0000         5.0000
  [5,2,6,3,4,1]         5.0000         5.0000
  [5,2,6,4,1,3]         5.0000         5.0000
  [5,2,6,4,3,1]         5.0000         5.0000
  [5,3,1,2,4,6]         5.0000         5.0000
  [5,3,1,2,6,4]         5.0000         5.0000
  [5,3,1,4,2,6]         5.0000         5.0000
  [5,3,1,4,6,2]         5.0000         5.0000
  [5,3,1,6,2,4]         5.0000         5.0000
  [5,3,1,6,4,2]         5.0000         5.0000
  [5,3,2,1,4,6]         5.0000         5.0000
  [5,3,2,1,6,4]         5.0000         5.0000
  [5,3,2,4,1,6]         5.0000         5.0000
  [5,3,2,4,6,1]         5.0000         5.0000
  [5,3,2,6,1,4]         5.0000         5.0000
  [5,3,2,6,4,1]         5.0000         5.0000
  [5,3,4,1,2,6]         5.0000         5.0000
  [5,3,4,1,6,2]         5.0000         5.0000
  [5,3,4,2,1,6]         5.0000         5.0000
  [5,3,4,2,6,1]         5.0000         5.0000
  [5,3,4,6,1,2]         5.0000         5.0000
  [5,3,4,6,2,1]         5.0000         5.0000
  [5,3,6,1,2,4]         5.0000         5.0000
  [5,3,6,1,4,2]         5.0000         5.0000
  [5,3,6,2,1,4]         5.0000         5.0000
